,acc,val_acc,loss,val_loss
0,0.6587499976158142,0.7524999976158142,0.6406501531600952,0.5208571553230286
1,0.7300000190734863,0.7875000238418579,0.5747835040092468,0.4715312123298645
2,0.7431250214576721,0.7950000166893005,0.5449185967445374,0.4428713917732239
3,0.7562500238418579,0.8000000119209291,0.5380302667617798,0.4297911822795868
4,0.7787500023841858,0.7975000143051147,0.5078701972961426,0.4258125424385071
5,0.7837499976158142,0.8100000023841858,0.4970509707927704,0.416386753320694
6,0.7918750047683716,0.8274999856948853,0.4775908589363098,0.4179325997829437
7,0.7937499880790709,0.8075000047683716,0.4648236334323883,0.3996099531650543
8,0.8075000047683716,0.8025000095367432,0.4555609524250031,0.3982363045215607
9,0.8112499713897705,0.8025000095367432,0.4498728513717651,0.4048284590244293
10,0.8100000023841858,0.8249999880790709,0.4446015954017639,0.3779335021972656
11,0.8337500095367432,0.8249999880790709,0.4185054004192352,0.3663778603076935
12,0.8162500262260437,0.8224999904632568,0.4323304295539856,0.3700941801071167
13,0.8337500095367432,0.8374999761581421,0.4175630807876587,0.35560476779937744
14,0.8287500143051147,0.8349999785423279,0.4170309901237488,0.3587338924407959
15,0.8412500023841858,0.8424999713897705,0.4018277823925018,0.3463738262653351
16,0.8412500023841858,0.8249999880790709,0.3974617123603821,0.36423605680465704
17,0.84375,0.8475000262260437,0.3949077725410461,0.3499616682529449
18,0.8575000166893005,0.8475000262260437,0.3706351518630981,0.3410515189170837
19,0.8550000190734863,0.8550000190734863,0.36782848834991455,0.3310633599758148
20,0.8668749928474426,0.8424999713897705,0.3680146932601929,0.3613797128200531
21,0.8581249713897705,0.8600000143051147,0.3629685342311859,0.3278232514858246
22,0.8587499856948853,0.8575000166893005,0.3534717559814453,0.3341633081436157
23,0.8668749928474426,0.8600000143051147,0.3579782545566559,0.3311605751514435
24,0.8668749928474426,0.8174999952316284,0.3487219512462616,0.4014872312545776
25,0.8675000071525574,0.8324999809265137,0.35135790705680847,0.3574247360229492
26,0.8493750095367432,0.8675000071525574,0.37119659781455994,0.3307241201400757
27,0.862500011920929,0.8525000214576721,0.34800273180007935,0.3283277153968811
28,0.8837500214576721,0.8525000214576721,0.31789126992225647,0.3428100645542145
29,0.8768749833106995,0.8475000262260437,0.3210725784301758,0.3394923806190491
30,0.878125011920929,0.8450000286102295,0.31996047496795654,0.34790390729904175
31,0.8849999904632568,0.8575000166893005,0.311432808637619,0.33069655299186707
32,0.8868749737739563,0.8399999737739563,0.3080713748931885,0.3421931564807892
33,0.8849999904632568,0.8299999833106995,0.3147306740283966,0.3633148670196533
34,0.8881250023841858,0.8500000238418579,0.31165051460266113,0.33157435059547424
35,0.8862500190734863,0.8399999737739563,0.3159256875514984,0.3499656319618225
36,0.8818749785423279,0.8475000262260437,0.3103056848049164,0.34662991762161255
37,0.893750011920929,0.8525000214576721,0.2989323139190674,0.35092654824256897
38,0.8799999952316284,0.8650000095367432,0.3112872540950775,0.33724552392959595
39,0.8968750238418579,0.8525000214576721,0.2963327467441559,0.35306015610694885
40,0.8831250071525574,0.8500000238418579,0.3029247224330902,0.33335790038108826
41,0.8862500190734863,0.8550000190734863,0.30217570066452026,0.3339477777481079
42,0.8987500071525574,0.8500000238418579,0.293104350566864,0.33354660868644714
43,0.9024999737739563,0.8199999928474426,0.2892727255821228,0.3817138969898224
44,0.9056249856948853,0.8575000166893005,0.28849929571151733,0.3372876048088074
