,acc,val_acc,loss,val_loss
0,0.5975000262260437,0.6625000238418579,0.7016388177871704,0.6113839149475098
1,0.6456249952316284,0.6700000166893005,0.6425206065177917,0.5761614441871643
2,0.6581249833106995,0.7475000023841858,0.6318507194519043,0.5040926337242126
3,0.6812499761581421,0.6675000190734863,0.6058961153030396,0.6797639727592468
4,0.699999988079071,0.7275000214576721,0.5797988772392273,0.6136004328727722
5,0.690625011920929,0.7300000190734863,0.5869759917259216,0.532301127910614
6,0.6931250095367432,0.7549999952316284,0.5706683993339539,0.6038760542869568
7,0.7118750214576721,0.7699999809265137,0.5592008829116821,0.4981543719768524
8,0.7181249856948853,0.7425000071525574,0.5610561966896057,0.5101833939552307
9,0.7381250262260437,0.6524999737739563,0.5167152285575867,0.7590150237083435
10,0.7512500286102295,0.7475000023841858,0.511713981628418,0.5628721714019775
11,0.7599999904632568,0.7875000238418579,0.5081584453582764,0.4298474192619324
12,0.7631250023841858,0.7900000214576721,0.4972513616085053,0.4087449610233307
13,0.7618749737739563,0.7724999785423279,0.4920962154865265,0.4194132685661316
14,0.7756249904632568,0.8399999737739563,0.4811673760414124,0.3873720467090607
15,0.7850000262260437,0.8274999856948853,0.4790854752063751,0.3862816095352173
16,0.7956249713897705,0.7825000286102295,0.458903580904007,0.4147770404815674
17,0.7818750143051147,0.7674999833106995,0.4809534549713135,0.40688103437423706
18,0.7937499880790709,0.7850000262260437,0.4520841836929321,0.4149479269981384
19,0.7943750023841858,0.8199999928474426,0.4402138888835907,0.3738328218460083
20,0.7962499856948853,0.8374999761581421,0.4513983130455017,0.37259405851364136
21,0.7831249833106995,0.7950000166893005,0.45449298620224,0.3963216543197632
22,0.8093749880790709,0.8174999952316284,0.44153350591659546,0.3464871942996979
23,0.8106250166893005,0.8349999785423279,0.4377010762691498,0.3554655909538269
24,0.8025000095367432,0.8199999928474426,0.4341317117214203,0.3869938254356384
25,0.8000000119209291,0.8374999761581421,0.44321075081825256,0.35464268922805786
26,0.7943750023841858,0.8575000166893005,0.4354037046432495,0.347482830286026
27,0.8212500214576721,0.8299999833106995,0.4288453161716461,0.35103312134742737
28,0.8031250238418579,0.8349999785423279,0.4342174530029297,0.3401351273059845
29,0.8112499713897705,0.7699999809265137,0.40625059604644775,0.473897248506546
30,0.7993749976158142,0.8100000023841858,0.4299507141113281,0.3640182912349701
31,0.7950000166893005,0.8374999761581421,0.4287025034427643,0.3472540378570557
32,0.8018749952316284,0.8424999713897705,0.4235387146472931,0.3286010026931763
33,0.8193749785423279,0.8500000238418579,0.4170548915863037,0.3358878195285797
34,0.8087499737739563,0.7900000214576721,0.41723403334617615,0.4372187852859497
35,0.8093749880790709,0.8149999976158142,0.4371271133422852,0.3505923449993133
36,0.8224999904632568,0.8774999976158142,0.4077378213405609,0.3184201419353485
37,0.8268749713897705,0.8374999761581421,0.39892342686653137,0.3616594970226288
38,0.8143749833106995,0.7975000143051147,0.4100983142852783,0.4162731468677521
39,0.8174999952316284,0.8149999976158142,0.4129183292388916,0.3991822302341461
40,0.8174999952316284,0.8349999785423279,0.40972277522087097,0.3514373302459717
41,0.8306249976158142,0.8650000095367432,0.3977369666099548,0.3532085418701172
42,0.8256250023841858,0.8725000023841858,0.3898762166500092,0.33968430757522583
43,0.8287500143051147,0.8450000286102295,0.39126095175743103,0.3384198844432831
44,0.8149999976158142,0.8525000214576721,0.3907815217971802,0.3368532955646515
45,0.8256250023841858,0.8274999856948853,0.40386611223220825,0.3551965951919556
46,0.8362500071525574,0.8700000047683716,0.395463228225708,0.3310576677322388
47,0.8231250047683716,0.8075000047683716,0.4024027585983277,0.3845455050468445
48,0.8243749737739563,0.8100000023841858,0.39294788241386414,0.3992701470851898
49,0.8324999809265137,0.8625000119209291,0.3735509216785431,0.3448292911052704
50,0.8306249976158142,0.8349999785423279,0.3989905118942261,0.3617059290409088
51,0.8349999785423279,0.8650000095367432,0.3872664272785187,0.3405635356903076
52,0.8299999833106995,0.8199999928474426,0.3860492706298828,0.3697699308395386
53,0.8393750190734863,0.8299999833106995,0.3834388256072998,0.3526482880115509
54,0.8356249928474426,0.8475000262260437,0.3785490393638611,0.33948153257369995
55,0.8456249833106995,0.8299999833106995,0.3736155033111572,0.347503274679184
56,0.8243749737739563,0.8174999952316284,0.3808480203151703,0.3644534647464752
57,0.8262500166893005,0.8324999809265137,0.3892168402671814,0.37214332818984985
58,0.8424999713897705,0.8625000119209291,0.3821034729480744,0.3310822546482086
59,0.8324999809265137,0.8349999785423279,0.3733588755130768,0.35342976450920105
60,0.8418750166893005,0.8025000095367432,0.3769197463989258,0.5120082497596741
61,0.8356249928474426,0.8575000166893005,0.3754197955131531,0.33602359890937805
62,0.8399999737739563,0.8399999737739563,0.3530749082565308,0.3723048269748688
63,0.8393750190734863,0.8324999809265137,0.3599722981452942,0.3919209539890289
64,0.8468750119209291,0.8575000166893005,0.3582626283168793,0.345760315656662
65,0.8550000190734863,0.8650000095367432,0.35286736488342285,0.3364820182323456
66,0.84375,0.8450000286102295,0.35074710845947266,0.3681243658065796
67,0.8368750214576721,0.8450000286102295,0.3741251826286316,0.3686724901199341
68,0.8218749761581421,0.8550000190734863,0.3801187574863434,0.3570922911167145
69,0.8431249856948853,0.8525000214576721,0.3651196360588074,0.33526211977005005
70,0.8374999761581421,0.8550000190734863,0.3642301261425018,0.317429780960083
71,0.8493750095367432,0.8625000119209291,0.3573247492313385,0.323140025138855
72,0.859375,0.8625000119209291,0.34396621584892273,0.35042792558670044
73,0.8493750095367432,0.8600000143051147,0.34532392024993896,0.3719573616981505
