,acc,val_acc,loss,val_loss
0,0.5350000262260437,0.5899999737739563,0.7378773689270021,0.6501609086990356
1,0.5756250023841858,0.6075000166893005,0.6864909529685974,0.6476308703422546
2,0.5874999761581421,0.7124999761581421,0.6855798959732056,0.5885858535766602
3,0.6012499928474426,0.6924999952316284,0.6672780513763428,0.7092792391777039
4,0.5931249856948853,0.6800000071525574,0.673136830329895,0.6005666851997375
5,0.6293749809265137,0.6949999928474426,0.6446639895439148,0.5882488489151001
6,0.6468750238418579,0.7400000095367432,0.6440898776054382,0.5575420260429382
7,0.6368749737739563,0.7475000023841858,0.6249452829360962,0.5559170246124268
8,0.6462500095367432,0.7350000143051147,0.6198930144309998,0.5497476458549501
9,0.653124988079071,0.6499999761581421,0.6156036853790283,0.639355480670929
10,0.671875,0.7049999833106995,0.5939531922340393,0.596734881401062
11,0.6887500286102295,0.7425000071525574,0.5909252166748047,0.5184051990509033
12,0.6712499856948853,0.7124999761581421,0.5970453023910522,0.5437049865722656
13,0.7043750286102295,0.6875,0.5744757652282715,0.5348050594329834
14,0.7018749713897705,0.7074999809265137,0.5713276863098145,0.5317621827125549
15,0.7018749713897705,0.7549999952316284,0.5560577511787415,0.5106085538864136
16,0.7225000262260437,0.7524999976158142,0.5530158281326294,0.5028613805770874
17,0.7174999713897705,0.7425000071525574,0.5394997000694275,0.5159857273101807
18,0.7212499976158142,0.7200000286102295,0.5504634976387024,0.5222344398498535
19,0.7193750143051147,0.7699999809265137,0.5438840389251709,0.49383068084716797
20,0.7312499880790709,0.7624999880790709,0.5393913388252258,0.5027868151664734
21,0.7149999737739563,0.7450000047683716,0.5418480038642883,0.5033211708068848
22,0.7268750071525574,0.7325000166893005,0.5350261926651001,0.5183193087577821
23,0.7250000238418579,0.7524999976158142,0.544678270816803,0.5097987651824951
24,0.7387499809265137,0.7425000071525574,0.5357211828231812,0.5270654559135437
25,0.7300000190734863,0.7724999785423279,0.5221983194351196,0.4967397749423981
26,0.7368749976158142,0.7624999880790709,0.5144937634468079,0.485362559556961
27,0.7337499856948853,0.7574999928474426,0.5249390602111816,0.4864144027233124
28,0.7325000166893005,0.7649999856948853,0.5148637294769287,0.4959731996059418
29,0.7437499761581421,0.7450000047683716,0.5013427138328552,0.4899713397026062
30,0.7643749713897705,0.7475000023841858,0.5028681755065918,0.4742600619792938
